order_id,customer_id,order_date,total_amount,status,items
2155,682,2025-05-02 11:49:12.926277,7239.54,Cancelled,"[{'product_id': np.int64(91), 'quantity': 1, 'unit_price': np.float64(386.86), 'item_total': np.float64(386.86)}, {'product_id': np.int64(294), 'quantity': 2, 'unit_price': np.float64(398.77), 'item_total': np.float64(797.54)}, {'product_id': np.int64(138), 'quantity': 6, 'unit_price': np.float64(895.84), 'item_total': np.float64(5375.04)}, {'product_id': np.int64(468), 'quantity': 10, 'unit_price': np.float64(68.01), 'item_total': np.float64(680.1)}]"
2156,947,2025-05-04 11:49:12.927272,20286.05,Cancelled,"[{'product_id': np.int64(48), 'quantity': 2, 'unit_price': np.float64(282.89), 'item_total': np.float64(565.78)}, {'product_id': np.int64(299), 'quantity': 10, 'unit_price': np.float64(697.76), 'item_total': np.float64(6977.6)}, {'product_id': np.int64(16), 'quantity': 5, 'unit_price': np.float64(827.35), 'item_total': np.float64(4136.75)}, {'product_id': np.int64(45), 'quantity': 6, 'unit_price': np.float64(676.76), 'item_total': np.float64(4060.56)}, {'product_id': np.int64(402), 'quantity': 8, 'unit_price': np.float64(568.17), 'item_total': np.float64(4545.36)}]"
2157,654,2025-05-27 11:49:12.928270,8471.68,Cancelled,"[{'product_id': np.int64(274), 'quantity': 6, 'unit_price': np.float64(446.95), 'item_total': np.float64(2681.7)}, {'product_id': np.int64(258), 'quantity': 8, 'unit_price': np.float64(175.2), 'item_total': np.float64(1401.6)}, {'product_id': np.int64(296), 'quantity': 5, 'unit_price': np.float64(381.42), 'item_total': np.float64(1907.1000000000001)}, {'product_id': np.int64(85), 'quantity': 8, 'unit_price': np.float64(310.16), 'item_total': np.float64(2481.28)}]"
2158,196,2025-08-08 11:49:12.929290,9021.84,Completed,"[{'product_id': np.int64(363), 'quantity': 4, 'unit_price': np.float64(92.76), 'item_total': np.float64(371.04)}, {'product_id': np.int64(173), 'quantity': 10, 'unit_price': np.float64(865.08), 'item_total': np.float64(8650.800000000001)}]"
2159,8,2025-05-21 11:49:12.929290,15123.22,Pending,"[{'product_id': np.int64(482), 'quantity': 7, 'unit_price': np.float64(546.7), 'item_total': np.float64(3826.9000000000005)}, {'product_id': np.int64(102), 'quantity': 8, 'unit_price': np.float64(835.03), 'item_total': np.float64(6680.24)}, {'product_id': np.int64(287), 'quantity': 8, 'unit_price': np.float64(577.01), 'item_total': np.float64(4616.08)}]"
2160,478,2025-04-20 11:49:12.932188,15704.69,Pending,"[{'product_id': np.int64(69), 'quantity': 8, 'unit_price': np.float64(422.16), 'item_total': np.float64(3377.28)}, {'product_id': np.int64(257), 'quantity': 8, 'unit_price': np.float64(931.39), 'item_total': np.float64(7451.12)}, {'product_id': np.int64(6), 'quantity': 3, 'unit_price': np.float64(695.84), 'item_total': np.float64(2087.52)}, {'product_id': np.int64(147), 'quantity': 3, 'unit_price': np.float64(929.59), 'item_total': np.float64(2788.77)}]"
2161,468,2025-05-25 11:49:12.933187,628.35,Pending,"[{'product_id': np.int64(486), 'quantity': 3, 'unit_price': np.float64(209.45), 'item_total': np.float64(628.3499999999999)}]"
2162,741,2025-10-27 11:49:12.934280,6723.38,Pending,"[{'product_id': np.int64(223), 'quantity': 7, 'unit_price': np.float64(833.0), 'item_total': np.float64(5831.0)}, {'product_id': np.int64(57), 'quantity': 6, 'unit_price': np.float64(148.73), 'item_total': np.float64(892.3799999999999)}]"
2163,684,2025-08-01 11:49:12.934280,6948.72,Completed,"[{'product_id': np.int64(459), 'quantity': 3, 'unit_price': np.float64(96.84), 'item_total': np.float64(290.52)}, {'product_id': np.int64(421), 'quantity': 10, 'unit_price': np.float64(665.82), 'item_total': np.float64(6658.200000000001)}]"
2164,461,2025-04-17 11:49:12.935273,862.21,Pending,"[{'product_id': np.int64(353), 'quantity': 1, 'unit_price': np.float64(862.21), 'item_total': np.float64(862.21)}]"
2165,857,2025-07-25 11:49:12.936183,6612.46,Completed,"[{'product_id': np.int64(263), 'quantity': 5, 'unit_price': np.float64(510.38), 'item_total': np.float64(2551.9)}, {'product_id': np.int64(45), 'quantity': 6, 'unit_price': np.float64(676.76), 'item_total': np.float64(4060.56)}]"
2166,310,2025-06-14 11:49:12.937180,5804.09,Completed,"[{'product_id': np.int64(410), 'quantity': 7, 'unit_price': np.float64(382.51), 'item_total': np.float64(2677.5699999999997)}, {'product_id': np.int64(74), 'quantity': 3, 'unit_price': np.float64(566.76), 'item_total': np.float64(1700.28)}, {'product_id': np.int64(210), 'quantity': 5, 'unit_price': np.float64(118.28), 'item_total': np.float64(591.4)}, {'product_id': np.int64(363), 'quantity': 9, 'unit_price': np.float64(92.76), 'item_total': np.float64(834.84)}]"
2167,879,2025-02-21 11:49:12.937180,12195.08,Pending,"[{'product_id': np.int64(149), 'quantity': 8, 'unit_price': np.float64(680.26), 'item_total': np.float64(5442.08)}, {'product_id': np.int64(53), 'quantity': 10, 'unit_price': np.float64(675.3), 'item_total': np.float64(6753.0)}]"
2168,417,2025-09-10 11:49:12.938283,7839.15,Completed,"[{'product_id': np.int64(376), 'quantity': 3, 'unit_price': np.float64(266.65), 'item_total': np.float64(799.9499999999999)}, {'product_id': np.int64(317), 'quantity': 8, 'unit_price': np.float64(102.41), 'item_total': np.float64(819.28)}, {'product_id': np.int64(97), 'quantity': 1, 'unit_price': np.float64(566.9), 'item_total': np.float64(566.9)}, {'product_id': np.int64(67), 'quantity': 6, 'unit_price': np.float64(942.17), 'item_total': np.float64(5653.0199999999995)}]"
2169,891,2025-08-23 11:49:12.939188,16950.96,Completed,"[{'product_id': np.int64(162), 'quantity': 8, 'unit_price': np.float64(800.07), 'item_total': np.float64(6400.56)}, {'product_id': np.int64(299), 'quantity': 10, 'unit_price': np.float64(697.76), 'item_total': np.float64(6977.6)}, {'product_id': np.int64(164), 'quantity': 5, 'unit_price': np.float64(714.56), 'item_total': np.float64(3572.7999999999997)}]"
2170,220,2025-05-30 11:49:12.940278,17410.08,Cancelled,"[{'product_id': np.int64(287), 'quantity': 8, 'unit_price': np.float64(577.01), 'item_total': np.float64(4616.08)}, {'product_id': np.int64(96), 'quantity': 4, 'unit_price': np.float64(377.0), 'item_total': np.float64(1508.0)}, {'product_id': np.int64(206), 'quantity': 7, 'unit_price': np.float64(924.26), 'item_total': np.float64(6469.82)}, {'product_id': np.int64(365), 'quantity': 8, 'unit_price': np.float64(541.03), 'item_total': np.float64(4328.24)}, {'product_id': np.int64(221), 'quantity': 1, 'unit_price': np.float64(487.94), 'item_total': np.float64(487.94)}]"
2171,354,2024-11-18 11:49:12.940278,4846.86,Cancelled,"[{'product_id': np.int64(422), 'quantity': 6, 'unit_price': np.float64(298.76), 'item_total': np.float64(1792.56)}, {'product_id': np.int64(346), 'quantity': 5, 'unit_price': np.float64(610.86), 'item_total': np.float64(3054.3)}]"
2172,238,2025-02-05 11:49:12.941278,20136.82,Pending,"[{'product_id': np.int64(208), 'quantity': 10, 'unit_price': np.float64(704.62), 'item_total': np.float64(7046.2)}, {'product_id': np.int64(91), 'quantity': 2, 'unit_price': np.float64(386.86), 'item_total': np.float64(773.72)}, {'product_id': np.int64(288), 'quantity': 10, 'unit_price': np.float64(985.63), 'item_total': np.float64(9856.3)}, {'product_id': np.int64(60), 'quantity': 3, 'unit_price': np.float64(820.2), 'item_total': np.float64(2460.6000000000004)}]"
2173,514,2025-01-18 11:49:12.941278,4608.03,Pending,"[{'product_id': np.int64(220), 'quantity': 6, 'unit_price': np.float64(505.46), 'item_total': np.float64(3032.7599999999998)}, {'product_id': np.int64(294), 'quantity': 3, 'unit_price': np.float64(398.77), 'item_total': np.float64(1196.31)}, {'product_id': np.int64(153), 'quantity': 6, 'unit_price': np.float64(63.16), 'item_total': np.float64(378.96)}]"
2174,62,2025-03-20 11:49:12.942289,450.29,Pending,"[{'product_id': np.int64(167), 'quantity': 1, 'unit_price': np.float64(450.29), 'item_total': np.float64(450.29)}]"
2175,731,2025-05-27 11:49:12.943283,6923.18,Cancelled,"[{'product_id': np.int64(128), 'quantity': 4, 'unit_price': np.float64(379.32), 'item_total': np.float64(1517.28)}, {'product_id': np.int64(26), 'quantity': 4, 'unit_price': np.float64(451.03), 'item_total': np.float64(1804.12)}, {'product_id': np.int64(224), 'quantity': 6, 'unit_price': np.float64(354.85), 'item_total': np.float64(2129.1000000000004)}, {'product_id': np.int64(19), 'quantity': 4, 'unit_price': np.float64(368.17), 'item_total': np.float64(1472.68)}]"
2176,336,2025-05-18 11:49:12.943283,17640.51,Cancelled,"[{'product_id': np.int64(220), 'quantity': 5, 'unit_price': np.float64(505.46), 'item_total': np.float64(2527.2999999999997)}, {'product_id': np.int64(28), 'quantity': 9, 'unit_price': np.float64(568.27), 'item_total': np.float64(5114.43)}, {'product_id': np.int64(383), 'quantity': 6, 'unit_price': np.float64(64.88), 'item_total': np.float64(389.28)}, {'product_id': np.int64(491), 'quantity': 10, 'unit_price': np.float64(960.95), 'item_total': np.float64(9609.5)}]"
2177,964,2024-12-15 11:49:12.944391,1562.46,Cancelled,"[{'product_id': np.int64(153), 'quantity': 3, 'unit_price': np.float64(63.16), 'item_total': np.float64(189.48)}, {'product_id': np.int64(62), 'quantity': 6, 'unit_price': np.float64(228.83), 'item_total': np.float64(1372.98)}]"
2178,178,2025-07-05 11:49:12.944391,12486.1,Completed,"[{'product_id': np.int64(95), 'quantity': 10, 'unit_price': np.float64(764.01), 'item_total': np.float64(7640.1)}, {'product_id': np.int64(84), 'quantity': 10, 'unit_price': np.float64(484.6), 'item_total': np.float64(4846.0)}]"
2179,827,2025-02-15 11:49:12.945388,12520.6,Completed,"[{'product_id': np.int64(414), 'quantity': 10, 'unit_price': np.float64(714.54), 'item_total': np.float64(7145.4)}, {'product_id': np.int64(486), 'quantity': 8, 'unit_price': np.float64(209.45), 'item_total': np.float64(1675.6)}, {'product_id': np.int64(459), 'quantity': 1, 'unit_price': np.float64(96.84), 'item_total': np.float64(96.84)}, {'product_id': np.int64(254), 'quantity': 6, 'unit_price': np.float64(600.46), 'item_total': np.float64(3602.76)}]"
2180,748,2025-02-06 11:49:12.946388,13879.85,Pending,"[{'product_id': np.int64(212), 'quantity': 3, 'unit_price': np.float64(616.55), 'item_total': np.float64(1849.6499999999999)}, {'product_id': np.int64(223), 'quantity': 10, 'unit_price': np.float64(833.0), 'item_total': np.float64(8330.0)}, {'product_id': np.int64(443), 'quantity': 6, 'unit_price': np.float64(378.52), 'item_total': np.float64(2271.12)}, {'product_id': np.int64(414), 'quantity': 2, 'unit_price': np.float64(714.54), 'item_total': np.float64(1429.08)}]"
2181,453,2025-04-18 11:49:12.949292,10059.86,Completed,"[{'product_id': np.int64(179), 'quantity': 10, 'unit_price': np.float64(72.63), 'item_total': np.float64(726.3)}, {'product_id': np.int64(398), 'quantity': 5, 'unit_price': np.float64(954.54), 'item_total': np.float64(4772.7)}, {'product_id': np.int64(300), 'quantity': 2, 'unit_price': np.float64(460.15), 'item_total': np.float64(920.3)}, {'product_id': np.int64(428), 'quantity': 8, 'unit_price': np.float64(455.07), 'item_total': np.float64(3640.56)}]"
2182,6,2025-03-06 11:49:12.950386,4763.36,Completed,"[{'product_id': np.int64(299), 'quantity': 3, 'unit_price': np.float64(697.76), 'item_total': np.float64(2093.2799999999997)}, {'product_id': np.int64(307), 'quantity': 6, 'unit_price': np.float64(329.64), 'item_total': np.float64(1977.84)}, {'product_id': np.int64(280), 'quantity': 1, 'unit_price': np.float64(692.24), 'item_total': np.float64(692.24)}]"
2183,182,2025-05-05 11:49:12.950386,3579.13,Cancelled,"[{'product_id': np.int64(230), 'quantity': 1, 'unit_price': np.float64(651.49), 'item_total': np.float64(651.49)}, {'product_id': np.int64(221), 'quantity': 6, 'unit_price': np.float64(487.94), 'item_total': np.float64(2927.64)}]"
2184,68,2025-02-28 11:49:12.951292,3538.96,Pending,"[{'product_id': np.int64(114), 'quantity': 9, 'unit_price': np.float64(77.29), 'item_total': np.float64(695.61)}, {'product_id': np.int64(192), 'quantity': 3, 'unit_price': np.float64(298.53), 'item_total': np.float64(895.5899999999999)}, {'product_id': np.int64(334), 'quantity': 5, 'unit_price': np.float64(357.68), 'item_total': np.float64(1788.4)}, {'product_id': np.int64(120), 'quantity': 6, 'unit_price': np.float64(26.56), 'item_total': np.float64(159.35999999999999)}]"
2185,799,2025-09-03 11:49:12.952385,26839.29,Pending,"[{'product_id': np.int64(413), 'quantity': 9, 'unit_price': np.float64(961.57), 'item_total': np.float64(8654.130000000001)}, {'product_id': np.int64(305), 'quantity': 4, 'unit_price': np.float64(403.74), 'item_total': np.float64(1614.96)}, {'product_id': np.int64(272), 'quantity': 4, 'unit_price': np.float64(825.05), 'item_total': np.float64(3300.2)}, {'product_id': np.int64(156), 'quantity': 10, 'unit_price': np.float64(402.74), 'item_total': np.float64(4027.4)}, {'product_id': np.int64(206), 'quantity': 10, 'unit_price': np.float64(924.26), 'item_total': np.float64(9242.6)}]"
2186,851,2025-02-08 11:49:12.953384,1462.68,Cancelled,"[{'product_id': np.int64(92), 'quantity': 4, 'unit_price': np.float64(365.67), 'item_total': np.float64(1462.68)}]"
2187,653,2024-11-10 11:49:12.953384,7729.33,Completed,"[{'product_id': np.int64(11), 'quantity': 4, 'unit_price': np.float64(373.87), 'item_total': np.float64(1495.48)}, {'product_id': np.int64(102), 'quantity': 7, 'unit_price': np.float64(835.03), 'item_total': np.float64(5845.21)}, {'product_id': np.int64(389), 'quantity': 7, 'unit_price': np.float64(55.52), 'item_total': np.float64(388.64000000000004)}]"
2188,436,2025-06-05 11:49:12.954389,3558.09,Completed,"[{'product_id': np.int64(30), 'quantity': 5, 'unit_price': np.float64(31.55), 'item_total': np.float64(157.75)}, {'product_id': np.int64(131), 'quantity': 4, 'unit_price': np.float64(657.2), 'item_total': np.float64(2628.8)}, {'product_id': np.int64(292), 'quantity': 3, 'unit_price': np.float64(257.18), 'item_total': np.float64(771.54)}]"
2189,497,2025-09-24 11:49:12.954389,4170.39,Pending,"[{'product_id': np.int64(404), 'quantity': 7, 'unit_price': np.float64(595.77), 'item_total': np.float64(4170.389999999999)}]"
2190,633,2025-08-15 11:49:12.955384,6235.11,Cancelled,"[{'product_id': np.int64(10), 'quantity': 3, 'unit_price': np.float64(642.32), 'item_total': np.float64(1926.96)}, {'product_id': np.int64(376), 'quantity': 8, 'unit_price': np.float64(266.65), 'item_total': np.float64(2133.2)}, {'product_id': np.int64(323), 'quantity': 7, 'unit_price': np.float64(87.16), 'item_total': np.float64(610.12)}, {'product_id': np.int64(319), 'quantity': 9, 'unit_price': np.float64(173.87), 'item_total': np.float64(1564.83)}]"
2191,359,2025-06-15 11:49:12.956380,7368.4,Completed,"[{'product_id': np.int64(329), 'quantity': 6, 'unit_price': np.float64(112.17), 'item_total': np.float64(673.02)}, {'product_id': np.int64(332), 'quantity': 2, 'unit_price': np.float64(77.73), 'item_total': np.float64(155.46)}, {'product_id': np.int64(8), 'quantity': 5, 'unit_price': np.float64(411.36), 'item_total': np.float64(2056.8)}, {'product_id': np.int64(439), 'quantity': 8, 'unit_price': np.float64(560.39), 'item_total': np.float64(4483.12)}]"
2192,241,2025-05-22 11:49:12.957385,12561.04,Completed,"[{'product_id': np.int64(216), 'quantity': 8, 'unit_price': np.float64(515.57), 'item_total': np.float64(4124.56)}, {'product_id': np.int64(238), 'quantity': 5, 'unit_price': np.float64(596.28), 'item_total': np.float64(2981.3999999999996)}, {'product_id': np.int64(169), 'quantity': 3, 'unit_price': np.float64(436.67), 'item_total': np.float64(1310.01)}, {'product_id': np.int64(307), 'quantity': 10, 'unit_price': np.float64(329.64), 'item_total': np.float64(3296.3999999999996)}, {'product_id': np.int64(48), 'quantity': 3, 'unit_price': np.float64(282.89), 'item_total': np.float64(848.67)}]"
2193,772,2025-05-20 11:49:12.957385,121.09,Cancelled,"[{'product_id': np.int64(20), 'quantity': 1, 'unit_price': np.float64(121.09), 'item_total': np.float64(121.09)}]"
2194,525,2025-01-26 11:49:12.958987,14786.0,Completed,"[{'product_id': np.int64(353), 'quantity': 6, 'unit_price': np.float64(862.21), 'item_total': np.float64(5173.26)}, {'product_id': np.int64(473), 'quantity': 3, 'unit_price': np.float64(65.35), 'item_total': np.float64(196.04999999999998)}, {'product_id': np.int64(81), 'quantity': 6, 'unit_price': np.float64(606.89), 'item_total': np.float64(3641.34)}, {'product_id': np.int64(272), 'quantity': 7, 'unit_price': np.float64(825.05), 'item_total': np.float64(5775.349999999999)}]"
2195,851,2024-12-25 11:49:12.958987,12069.35,Completed,"[{'product_id': np.int64(83), 'quantity': 6, 'unit_price': np.float64(727.06), 'item_total': np.float64(4362.36)}, {'product_id': np.int64(263), 'quantity': 7, 'unit_price': np.float64(510.38), 'item_total': np.float64(3572.66)}, {'product_id': np.int64(302), 'quantity': 3, 'unit_price': np.float64(102.21), 'item_total': np.float64(306.63)}, {'product_id': np.int64(366), 'quantity': 6, 'unit_price': np.float64(637.95), 'item_total': np.float64(3827.7000000000003)}]"
2196,760,2025-10-14 11:49:12.960088,10714.6,Cancelled,"[{'product_id': np.int64(341), 'quantity': 6, 'unit_price': np.float64(284.2), 'item_total': np.float64(1705.1999999999998)}, {'product_id': np.int64(71), 'quantity': 10, 'unit_price': np.float64(478.78), 'item_total': np.float64(4787.799999999999)}, {'product_id': np.int64(69), 'quantity': 10, 'unit_price': np.float64(422.16), 'item_total': np.float64(4221.6)}]"
